Accession	Begin	End	Chromosome	Orientation	Name	Symbol	Gene ID	Gene Type	Transcripts accession	Protein accession	Protein length	Locus tag
NC_053458.1	8436864	8456337	9	plus	STIL centriolar assembly protein	STIL	120756408	protein-coding	XM_040072728.2	XP_039928662.1	1290	
NC_053458.1	8459074	8470731	9	plus	TAL bHLH transcription factor 1, erythroid differentiation factor	TAL1	120756753	protein-coding	XM_040073389.2	XP_039929323.1	317	
NC_053458.1	8471448	8482881	9	plus	PDZK1 interacting protein 1	PDZK1IP1	120756547	protein-coding	XM_058421753.1	XP_058277736.1	118	
NC_053458.1	8488669	8495960	9	minus	cytochrome P450 4B1-like	LOC120756425	120756425	protein-coding	XM_040072794.2	XP_039928728.1	508	
NC_053458.1	8502105	8513661	9	minus	cytochrome P450 4B1-like	LOC120756719	120756719	protein-coding	XM_040073319.2	XP_039929253.1	507	
NC_053458.1	8514288	8530639	9	plus	EF-hand calcium binding domain 14	EFCAB14	120756678	protein-coding	XM_040073232.2	XP_039929166.1	484	
NC_053458.1	8530878	8539747	9	plus	ATP synthase mitochondrial F1 complex assembly factor 1	ATPAF1	120756761	protein-coding	XM_040073403.1	XP_039929337.1	307	
NC_053458.1	8545665	8568078	9	plus	MOB kinase activator 3C	MOB3C	120756848	protein-coding	XM_040073585.2	XP_039929519.1	216	
NC_053458.1	8576932	8598656	9	plus	MAPK interacting serine/threonine kinase 1	MKNK1	120756372	protein-coding	XM_040072643.1	XP_039928577.1	412	
NC_053458.1	8627181	8636324	9	plus	transmembrane protein 275	TMEM275	120756512	protein-coding	XM_040072992.2	XP_039928926.1	182	
NC_053458.1	8748427	8769028	9	plus	diencephalon/mesencephalon homeobox 1	DMBX1	120756613	protein-coding	XM_040073156.2	XP_039929090.2	418	
NC_053458.1	8800607	8809011	9	plus	fatty acid amide hydrolase	FAAH	120756788	protein-coding	XM_040073467.2	XP_039929401.1	572	
NC_053458.1	8810698	8823037	9	plus	vitamin D3 hydroxylase-associated protein	LOC120756436	120756436	protein-coding	XM_040072819.2	XP_039928753.1	652	
NC_053458.1	8827556	8838544	9	plus	vitamin D3 hydroxylase-associated protein-like	LOC120756548	120756548	protein-coding	XM_040073057.1	XP_039928991.1	691	
NC_053458.1	8838972	8842974	9	minus	NOP2/Sun RNA methyltransferase 4	NSUN4	120756493	protein-coding	XM_040072947.1	XP_039928881.1	401	
NC_053458.1	8843639	8844971	9	minus	cytochrome b-c1 complex subunit 6, mitochondrial	LOC120756406	120756406	protein-coding	XM_040072718.2	XP_039928652.1	79	
NC_053458.1	8845227	8853041	9	plus	leucine rich repeat containing 41	LRRC41	120756441	protein-coding	XM_040072839.1	XP_039928773.1	773	
NC_053458.1	8853031	8870776	9	minus	RAD54 like	RAD54L	120756442	protein-coding	XM_040072840.1	XP_039928774.1	745	
NC_053458.1	8931559	8943354	9	plus	uncharacterized LOC120756508	LOC120756508	120756508	protein-coding	XM_040072988.2	XP_039928922.1	217	
NC_053458.1	8936614	8939545	9	minus	uncharacterized LOC131378603	LOC131378603	131378603	lncRNA	XR_009208129.1			
NC_053458.1	8950730	8956550	9	minus	leucine rich adaptor protein 1	LURAP1	120756804	protein-coding	XM_040073490.2	XP_039929424.1	293	
NC_053458.1	8956836	8970719	9	plus	protein O-linked mannose N-acetylglucosaminyltransferase 1 (beta 1,2-)	POMGNT1	120756738	protein-coding	XM_040073346.2	XP_039929280.1	658	
NC_053458.1	8975729	8980466	9	minus	tetraspanin 1	TSPAN1	120756571	protein-coding	XM_040073090.2	XP_039929024.1	237	
NC_053458.1	8985781	9063757	9	plus	phosphoinositide-3-kinase regulatory subunit 3	PIK3R3	120756367	protein-coding	XM_040072635.1	XP_039928569.1	731	
NC_053458.1	9075480	9263321	9	minus	microtubule associated serine/threonine kinase 2	MAST2	120756267	protein-coding	XM_040072320.1	XP_039928254.1	2004	
NC_053458.1	9134261	9142948	9	plus	uncharacterized LOC120756269	LOC120756269	120756269	lncRNA	XR_005702118.2			
NC_053458.1	9273032	9284647	9	plus	riboflavin-binding protein	LOC120756452	120756452	protein-coding	XM_040072854.1	XP_039928788.1	241	
NC_053458.1	9294589	9301522	9	plus	intracisternal A particle-promoted polypeptide	IPP	120756821	protein-coding	XM_040073521.2	XP_039929455.1	586	
NC_053458.1	9302155	9306142	9	minus	transmembrane protein 69	TMEM69	120756865	protein-coding	XM_040073620.2	XP_039929554.1	253	
NC_053458.1	9306397	9338494	9	plus	GC-rich promoter binding protein 1 like 1	GPBP1L1	120756368	protein-coding	XM_040072638.2	XP_039928572.1	471	
NC_053458.1	9343968	9355056	9	minus	nuclear autoantigenic sperm protein	NASP	120756621	protein-coding	XM_040073167.1	XP_039929101.1	720	
NC_053458.1	9355689	9376915	9	minus	aldo-keto reductase family 1 member A1	AKR1A1	120756456	protein-coding	XM_040072858.2	XP_039928792.1	327	
NC_053458.1	9380964	9388067	9	plus	peroxiredoxin 1	PRDX1	120756361	protein-coding	XM_040072617.1	XP_039928551.1	199	
NC_053458.1	9396018	9401272	9	minus	metabolism of cobalamin associated C	MMACHC	120756849	protein-coding	XM_040073592.2	XP_039929526.1	243	
NC_053458.1	9412218	9428724	9	minus	mucin-2-like	LOC120756754	120756754	protein-coding	XM_040073393.1	XP_039929327.1	357	
NC_053458.1	9437205	9516323	9	plus	testis associated actin remodelling kinase 2	TESK2	120756370	protein-coding	XM_040072639.2	XP_039928573.1	671	
NC_053458.1	9516750	9521586	9	minus	target of EGR1, exonuclease	TOE1	120756371	protein-coding	XM_040072641.2	XP_039928575.1	545	
NC_053458.1	9522394	9527204	9	plus	mutY DNA glycosylase	MUTYH	120756705	protein-coding	XM_040073282.1	XP_039929216.1	414	
NC_053458.1	9527170	9530608	9	minus	4-hydroxyphenylpyruvate dioxygenase like	HPDL	120756706	protein-coding	XM_040073285.2	XP_039929219.1	392	
NC_053458.1	9531904	9535207	9	plus	selenoprotein Pb-like	LOC120756853	120756853	protein-coding	XM_040073598.1	XP_039929532.1	370	
NC_053458.1	9543283	9641180	9	plus	zinc finger SWIM-type containing 5	ZSWIM5	120756775	protein-coding	XM_040073449.2	XP_039929383.1	1214	
NC_053458.1	9640967	9645675	9	minus	uroporphyrinogen decarboxylase	UROD	120756782	protein-coding	XM_040073458.2	XP_039929392.1	369	
NC_053458.1	9645912	9655746	9	plus	HECT domain E3 ubiquitin protein ligase 3	HECTD3	120756777	protein-coding	XM_040073450.2	XP_039929384.1	847	
NC_053458.1	9660760	9668993	9	plus	E3 ubiquitin-protein ligase HECTD3-like	LOC120756778	120756778	protein-coding	XM_040073451.2	XP_039929385.1	846	
NC_053458.1	9669513	9769163	9	plus	eukaryotic translation initiation factor 2B subunit gamma	EIF2B3	120756780	protein-coding	XM_040073456.2	XP_039929390.1	452	
NC_053458.1	9782198	9803332	9	plus	patched 2	PTCH2	120756549	protein-coding	XM_058421754.1	XP_058277737.1	1354	
NC_053458.1	9803245	9810960	9	minus	BTB domain containing 19	BTBD19	120756783	protein-coding	XM_040073459.2	XP_039929393.1	337	
NC_053458.1	9811516	9813807	9	plus	dynein light chain Tctex-type 4	DYNLT4	120756784	protein-coding	XM_040073461.2	XP_039929395.1	215	
NC_053458.1	9814549	9821658	9	minus	polo like kinase 3	PLK3	120756779	protein-coding	XM_040073455.1	XP_039929389.1	643	
NC_053458.1	9825122	9827283	9	plus	uncharacterized LOC120756781	LOC120756781	120756781	protein-coding	XM_040073457.2	XP_039929391.1	408	
NC_053458.1	9830306	9830435	9	minus	small nucleolar RNA SNORA35	LOC120756907	120756907	snoRNA	XR_005702302.1			
NC_053458.1	9831002	9835791	9	minus	ribosomal protein S8	RPS8	120756383	protein-coding	XM_040072680.2	XP_039928614.1	208	
NC_053458.1	9831362	9831433	9	minus	small nucleolar RNA SNORD38	LOC120756898	120756898	snoRNA	XR_005702293.1			
NC_053458.1	9832440	9832512	9	minus	small nucleolar RNA SNORD38	LOC120756897	120756897	snoRNA	XR_005702292.1			
NC_053458.1	9834501	9834604	9	minus	small nucleolar RNA SNORD46	LOC120756899	120756899	snoRNA	XR_005702294.1			
NC_053458.1	9834960	9835044	9	minus	small nucleolar RNA SNORD55/SNORD39	LOC120756896	120756896	snoRNA	XR_005702291.1			
NC_053458.1	9836357	9836471	9	plus	U5 spliceosomal RNA	LOC120756910	120756910	snRNA	XR_005702306.1			
NC_053458.1	9836444	9838614	9	minus	uncharacterized LOC120756386	LOC120756386	120756386	lncRNA	XR_005702137.2			
NC_053458.1	9838119	9838233	9	plus	U5 spliceosomal RNA	LOC120756892	120756892	snRNA	XR_005702287.1			
NC_053458.1	9838619	9855788	9	plus	kinesin family member 2C	KIF2C	120756385	protein-coding	XM_040072684.1	XP_039928618.1	733	
NC_053458.1	9857761	9857875	9	minus	U5 spliceosomal RNA	LOC120756909	120756909	snRNA	XR_005702304.1			
NC_053458.1	9858267	9858385	9	minus	U5 spliceosomal RNA	LOC120756911	120756911	snRNA	XR_005702307.1			
NC_053458.1	9859151	9859265	9	minus	U5 spliceosomal RNA	LOC120756903	120756903	snRNA	XR_005702298.1			
NC_053458.1	9865083	9870334	9	plus	transmembrane protein 53	TMEM53	120756842	protein-coding	XM_040073577.1	XP_039929511.1	284	
NC_053458.1	9874170	10093840	9	minus	ring finger protein 220	RNF220	120756841	protein-coding	XM_040073570.2	XP_039929504.1	614	
NC_053458.1	10106265	10107329	9	plus	uncharacterized LOC120756243	LOC120756243	120756243	lncRNA	XR_005702094.1			
NC_053458.1	10114004	10245207	9	plus	ERI1 exoribonuclease family member 3	ERI3	120756424	protein-coding	XM_040072790.2	XP_039928724.1	258	
NC_053458.1	10248329	10281310	9	minus	DNA methyltransferase 1 associated protein 1	DMAP1	120756687	protein-coding	XM_040073255.2	XP_039929189.1	464	
NC_053458.1	10285148	10288736	9	minus	Krueppel-like factor 2	LOC120756855	120756855	protein-coding	XM_040073601.1	XP_039929535.1	414	
NC_053458.1	10323014	10337713	9	plus	solute carrier family 6 member 9	SLC6A9	120756302	protein-coding	XM_040072432.2	XP_039928366.1	656	
NC_053458.1	10338213	10345502	9	minus	beta-1,4-galactosyltransferase 2	B4GALT2	120756303	protein-coding	XM_040072435.2	XP_039928369.1	402	
NC_053458.1	10347467	10354069	9	minus	ATPase H+ transporting V0 subunit b	ATP6V0B	120756656	protein-coding	XM_040073198.2	XP_039929132.1	204	
NC_053458.1	10354315	10358418	9	plus	diphthamide biosynthesis 2	DPH2	120756275	protein-coding	XM_040072347.2	XP_039928281.1	478	
NC_053458.1	10358505	10389520	9	minus	importin 13	IPO13	120756274	protein-coding	XM_040072345.2	XP_039928279.1	958	
NC_053458.1	10389969	10394192	9	minus	artemin	ARTN	120756276	protein-coding	XM_040072349.1	XP_039928283.1	281	
NC_053458.1	10399084	10573797	9	minus	ST3 beta-galactoside alpha-2,3-sialyltransferase 3	ST3GAL3	120756304	protein-coding	XM_040072437.2	XP_039928371.1	419	
NC_053458.1	10587712	10612844	9	minus	lysine demethylase 4A	KDM4A	120756337	protein-coding	XM_040072548.2	XP_039928482.1	1046	
NC_053458.1	10617645	10993005	9	minus	protein tyrosine phosphatase receptor type F	PTPRF	120756535	protein-coding	XM_040073022.1	XP_039928956.1	1901	
NC_053458.1	11046304	11049280	9	plus	hydroxypyruvate isomerase (putative)	HYI	120756674	protein-coding	XM_040073226.1	XP_039929160.1	281	
NC_053458.1	11048964	11103864	9	minus	SZT2 subunit of KICSTOR complex	SZT2	120756672	protein-coding	XM_040073221.2	XP_039929155.1	3633	
NC_053458.1	11103891	11113367	9	plus	mediator complex subunit 8	MED8	120756675	protein-coding	XM_040073227.2	XP_039929161.1	268	
NC_053458.1	11125198	11139323	9	plus	ELOVL fatty acid elongase 1	ELOVL1	120756570	protein-coding	XM_040073088.2	XP_039929022.1	318	
NC_053458.1	11142555	11147881	9	minus	cell division cycle 20	CDC20	120756400	protein-coding	XM_040072709.2	XP_039928643.1	503	
NC_053458.1	11151384	11181234	9	minus	tyrosine kinase with immunoglobulin like and EGF like domains 1	TIE1	120756297	protein-coding	XM_040072422.2	XP_039928356.1	1164	
NC_053458.1	11172063	11176667	9	plus	chromosome 9 C1orf210 homolog	C9H1orf210	120756300	protein-coding	XM_040072428.2	XP_039928362.1	363	
NC_053458.1	11178789	11182188	9	minus	transmembrane protein 125	TMEM125	120756301	protein-coding	XM_040072429.2	XP_039928363.1	220	
NC_053458.1	11190560	11213663	9	minus	cilia and flagella associated protein 57	CFAP57	120756552	protein-coding	XM_040073061.2	XP_039928995.1	1244	
NC_053458.1	11213735	11218995	9	plus	EBNA1 binding protein 2	EBNA1BP2	120756823	protein-coding	XM_040073522.2	XP_039929456.1	311	
NC_053458.1	11218904	11222112	9	minus	cilia and flagella associated protein 144	CFAP144	120756824	protein-coding	XM_040073523.1	XP_039929457.1	132	
NC_053458.1	11222292	11230326	9	plus	PIF1 5'-to-3' DNA helicase	PIF1	120756490	protein-coding	XM_040072945.1	XP_039928879.1	631	
NC_053458.1	11240832	11474725	9	plus	ST6 N-acetylgalactosaminide alpha-2,6-sialyltransferase 3	ST6GALNAC3	120756810	protein-coding	XM_040073499.2	XP_039929433.1	316	
NC_053458.1	11536480	11605937	9	plus	ST6 N-acetylgalactosaminide alpha-2,6-sialyltransferase 5	ST6GALNAC5	120756846	protein-coding	XM_040073584.1	XP_039929518.1	345	
NC_053458.1	11616568	11683310	9	minus	phosphatidylinositol glycan anchor biosynthesis class K	PIGK	120756636	protein-coding	XM_040073181.1	XP_039929115.1	393	
NC_053458.1	11698361	11781635	9	plus	adenylate kinase 5	AK5	120756635	protein-coding	XM_040073180.2	XP_039929114.1	575	
NC_053458.1	11781652	11839095	9	minus	zinc finger ZZ-type containing 3	ZZZ3	120756634	protein-coding	XM_040073175.2	XP_039929109.1	906	
NC_053458.1	11849478	11888042	9	minus	ubiquitin specific peptidase 33	USP33	120756255	protein-coding	XM_040072290.2	XP_039928224.1	914	
NC_053458.1	11888303	11924032	9	plus	mitoguardin 1	MIGA1	120756256	protein-coding	XM_040072293.2	XP_039928227.1	609	
NC_053458.1	11925003	11947497	9	plus	nexilin F-actin binding protein	NEXN	120756283	protein-coding	XM_040072380.2	XP_039928314.1	675	
NC_053458.1	11938029	11972018	9	minus	far upstream element binding protein 1	FUBP1	120756285	protein-coding	XM_040072388.1	XP_039928322.1	666	
NC_053458.1	11972322	11997506	9	plus	DnaJ heat shock protein family (Hsp40) member B4	DNAJB4	120756405	protein-coding	XM_040072715.2	XP_039928649.1	339	
NC_053458.1	12000850	12024910	9	plus	GIPC PDZ domain containing family member 2	GIPC2	120756826	protein-coding	XM_040073524.1	XP_039929458.1	317	
NC_053458.1	12092433	12113056	9	plus	prostaglandin F receptor	PTGFR	120756477	protein-coding	XM_040072914.1	XP_039928848.1	364	
NC_053458.1	12132813	12146981	9	plus	uncharacterized LOC120756649	LOC120756649	120756649	lncRNA	XR_005702194.1			
NC_053458.1	12147488	12151387	9	plus	uncharacterized LOC120756648	LOC120756648	120756648	lncRNA	XR_005702193.1			
NC_053458.1	12153073	12157432	9	plus	uncharacterized LOC120756646	LOC120756646	120756646	lncRNA	XR_005702190.2			
NC_053458.1	12172270	12237481	9	minus	vitellogenin-1-like	LOC120756645	120756645	protein-coding	XM_058421756.1	XP_058277739.1	2055	
NC_053458.1	12249431	12323252	9	minus	adhesion G protein-coupled receptor L4	ADGRL4	120756653	protein-coding	XM_040073192.2	XP_039929126.1	734	
NC_053458.1	13205307	13381793	9	plus	adhesion G protein-coupled receptor L2	ADGRL2	120756828	protein-coding	XM_040073531.2	XP_039929465.1	1489	
NC_053458.1	13208839	13212886	9	minus	uncharacterized LOC131378611	LOC131378611	131378611	lncRNA	XR_009208142.1			
NC_053458.1	13962753	14028571	9	minus	tubulin tyrosine ligase like 7	TTLL7	120756440	protein-coding	XM_040072834.1	XP_039928768.1	930	
NC_053458.1	14048622	14116310	9	plus	protein kinase cAMP-activated catalytic subunit beta	PRKACB	120756314	protein-coding	XM_040072477.2	XP_039928411.1	398	
NC_053458.1	14126450	14138055	9	plus	sterile alpha motif domain containing 13	SAMD13	120756481	protein-coding	XM_040072926.1	XP_039928860.1	102	
NC_053458.1	14132118	14163242	9	plus	deoxyribonuclease 2 beta	DNASE2B	120756480	protein-coding	XM_040072925.2	XP_039928859.1	362	
NC_053458.1	14145748	14153469	9	minus	uricase-like	LOC120756556	120756556	protein-coding	XM_040073068.1	XP_039929002.1	356	
NC_053458.1	14184966	14190486	9	plus	ribosome production factor 1 homolog	RPF1	120756462	protein-coding	XM_040072875.1	XP_039928809.1	325	
NC_053458.1	14191388	14195632	9	minus	G protein subunit gamma 5	GNG5	120756463	protein-coding	XM_040072876.2	XP_039928810.1	68	
NC_053458.1	14195732	14210675	9	plus	spermatogenesis associated 1	SPATA1	120756460	protein-coding	XM_040072873.2	XP_039928807.1	531	
NC_053458.1	14211768	14218613	9	minus	chitobiase	CTBS	120756458	protein-coding	XM_040072868.2	XP_039928802.1	363	
NC_053458.1	14218874	14241431	9	minus	vitellogenin-2-like	LOC120756560	120756560	protein-coding	XM_058421755.1	XP_058277738.1	1734	
NC_053458.1	14245183	14268497	9	minus	vitellogenin-2-like	LOC120756520	120756520	protein-coding	XM_058421745.1	XP_058277728.1	1843	
NC_053458.1	14272791	14293202	9	minus	SSX family member 2 interacting protein	SSX2IP	120756465	protein-coding	XM_040072881.2	XP_039928815.1	581	
NC_053458.1	14322650	14339678	9	minus	lysophosphatidic acid receptor 3	LPAR3	120756688	protein-coding	XM_040073257.2	XP_039929191.1	361	
NC_053458.1	14342543	14363997	9	minus	mucolipin TRP cation channel 2	MCOLN2	120756689	protein-coding	XM_040073259.2	XP_039929193.1	554	
NC_053458.1	14367285	14387570	9	minus	mucolipin TRP cation channel 3	MCOLN3	120756394	protein-coding	XM_040072702.2	XP_039928636.1	562	
NC_053458.1	14382894	14410153	9	plus	dynein axonemal intermediate chain 3	DNAI3	120756396	protein-coding	XM_040072706.1	XP_039928640.1	864	
NC_053458.1	14412099	14413825	9	minus	uncharacterized LOC120756397	LOC120756397	120756397	lncRNA	XR_005702140.2			
NC_053458.1	14414618	14442327	9	minus	synapse defective Rho GTPase homolog 2	SYDE2	120756488	protein-coding	XM_040072936.2	XP_039928870.1	988	
NC_053458.1	14460709	14463625	9	minus	chromosome 9 C1orf52 homolog	C9H1orf52	120756501	protein-coding	XM_040072967.1	XP_039928901.1	183	
NC_053458.1	14464960	14470844	9	minus	BCL10 immune signaling adaptor	BCL10	120756864	protein-coding	XM_040073617.2	XP_039929551.1	246	
NC_053458.1	14474299	14531691	9	minus	dimethylarginine dimethylaminohydrolase 1	DDAH1	120756759	protein-coding	XM_040073399.1	XP_039929333.1	286	
NC_053458.1	14570369	14572865	9	plus	cellular communication network factor 1	CCN1	120756839	protein-coding	XM_040073567.2	XP_039929501.1	375	
NC_053458.1	14582574	14614710	9	minus	zinc finger HIT-type containing 6	ZNHIT6	120756557	protein-coding	XM_040073069.1	XP_039929003.1	441	
NC_053458.1	14616041	14741347	9	minus	collagen type XXIV alpha 1 chain	COL24A1	120756698	protein-coding	XM_040073273.1	XP_039929207.1	1690	
NC_053458.1	14773991	14789868	9	minus	outer dense fiber of sperm tails 2 like	ODF2L	120756679	protein-coding	XM_040073233.2	XP_039929167.1	542	
NC_053458.1	14799004	14821202	9	plus	SH3 domain containing GRB2 like, endophilin B1	SH3GLB1	120756479	protein-coding	XM_040072921.1	XP_039928855.1	403	
NC_053458.1	14837275	14861070	9	minus	selenoprotein F	SELENOF	120756632	protein-coding	XM_040073173.2	XP_039929107.1	161	
NC_053458.1	14861702	14941242	9	plus	heparan sulfate 2-O-sulfotransferase 1	HS2ST1	120756680	protein-coding	XM_040073234.2	XP_039929168.1	356	
NC_053458.1	14968200	14975993	9	plus	uncharacterized LOC131378609	LOC131378609	131378609	lncRNA	XR_009208139.1			
NC_053458.1	15037964	15053202	9	plus	LIM domain only 4	LMO4	120756251	protein-coding	XM_040072280.1	XP_039928214.1	165	
NC_053458.1	15053196	15558513	9	minus	uncharacterized LOC120756252	LOC120756252	120756252	lncRNA	XR_005702097.2			
NC_053458.1	15559078	15613234	9	plus	protein kinase N2	PKN2	120756343	protein-coding	XM_040072567.2	XP_039928501.1	991	
NC_053458.1	15615918	15637287	9	minus	general transcription factor IIB	GTF2B	120756326	protein-coding	XM_040072515.2	XP_039928449.1	316	
NC_053458.1	15641241	16053140	9	minus	kynurenine aminotransferase 3	KYAT3	120756329	protein-coding	XM_040072525.1	XP_039928459.1	474	
NC_053458.1	15675030	15734655	9	plus	leucine rich repeat containing 8 VRAC subunit C	LRRC8C	120756328	protein-coding	XM_040072521.2	XP_039928455.2	1643	
